smiles,compound_name
O=C(O)/C=C/c1ccc(O)c(O)c1,Compound_1201
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O,Compound_1202
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)cc1O,Compound_1203
O=C([O-])C(O)Cc1ccc(O)c(O)c1.[Na+],Compound_1204
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,Compound_1205
C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,Compound_1206
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,Compound_1207
OCC1OC(Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)C(O)C(O)C1O,Compound_1208
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,Compound_1209
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,Compound_1210
O=c1c(-c2ccc(O)cc2)coc2c(C3OC(CO)C(O)C(O)C3O)c(O)ccc12,Compound_1211
O=C1CCCC2C3CCC[N+]4([O-])CCCC(CN12)C34,Compound_1212
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,Compound_1213
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,Compound_1214
O=C1CCCC2C3CCCN4CCCC(CN12)C34,Compound_1215
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,Compound_1216
COc1cc(C(=O)OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)ccc1O,Compound_1217
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],Compound_1218
CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,Compound_1219
O=C(O)c1cc(/N=N/c2ccc([S@SP3](=O)(=O)Nc3ccccn3)cc2)ccc1O,Compound_1220
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Compound_1221
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,Compound_1222
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1.[Na+],Compound_1223
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12.Cl,Compound_1224
Cc1ccnc(N[S@SP3](=O)(=O)c2ccc(N)cc2)n1,Compound_1225
CCCCOC(=O)c1ccc(N)cc1,Compound_1226
Nc1ccc([S@SP3](=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],Compound_1227
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,Compound_1228
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,Compound_1229
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,Compound_1230
Nc1ccc([S@SP3](=O)(=O)NC(=O)c2ccccc2)cc1,Compound_1231
Nc1nc2cc(Cl)ccc2o1,Compound_1232
C[S@SP3](=O)(=O)OCCCCO[S@SP1](C)(=O)=O,Compound_1233
COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,Compound_1234
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl,Compound_1235
O=[S@SP2](=O)(F)Cc1ccccc1,Compound_1236
CNC(=O)Oc1cccc2ccccc12,Compound_1237
COC(=O)C1C2CC3C4=C(CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC)C1C=CC(OC)=CC1=N4,Compound_1238
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],Compound_1239
N[S@SP3](=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=N[S@SP3]2(=O)=O,Compound_1240
CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,Compound_1241
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Compound_1242
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Compound_1243
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],Compound_1244
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,Compound_1245
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,Compound_1246
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Compound_1247
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,Compound_1248
CCC1C(=O)OCC1Cc1cncn1C.Cl,Compound_1249
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O.Cl,Compound_1250
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Compound_1251
CCCNC(C)C(=O)Nc1ccccc1C.Cl,Compound_1252
C/N=C(\NC#N)NCCSCc1[nH]cnc1C,Compound_1253
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,Compound_1254
OCC(Br)(Br)Br,Compound_1255
CCC(CO)NCCNC(CC)CO.Cl.Cl,Compound_1256
CCN1CCCC1CNC(=O)c1cc([S@SP3](=O)(=O)CC)c(N)cc1OC,Compound_1257
CC(C)NCC(O)COc1cccc2ccccc12.Cl,Compound_1258
CC(=O)Nc1nnc([S@SP1](N)(=O)=O)s1,Compound_1259
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O.O.O.O,Compound_1260
CC(=O)c1ccc([S@SP3](=O)(=O)NC(=O)NC2CCCCC2)cc1,Compound_1261
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,Compound_1262
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,Compound_1263
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],Compound_1264
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,Compound_1265
CC(C)NNC(=O)c1ccncc1.O=[P@SP2](O)(O)O,Compound_1266
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,Compound_1267
NC(=O)CCCCC1CCSS1,Compound_1268
O=C1C2C=CC=CC2=[SeH]N1c1ccccc1,Compound_1269
CCCCCCCCCc1ccc(OCCO)cc1,Compound_1270
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,Compound_1271
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(c4ccccc4)[S@SP3](=O)(=O)[O-])C3SC2)cc1.[Na+],Compound_1272
COC1C(O)CC(=O)OC(C)C/C=C/C=C/C(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,Compound_1273
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,Compound_1274
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,Compound_1275
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Compound_1276
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Compound_1277
O=C(O)c1ccccc1,Compound_1278
CCOC(=O)c1ccc(O)cc1,Compound_1279
COc1ncnc(N[S@SP3](=O)(=O)c2ccc(N)cc2)c1OC,Compound_1280
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,Compound_1281
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Compound_1282
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,Compound_1283
O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,Compound_1284
CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,Compound_1285
Cc1ccc([S@SP3](=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Compound_1286
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O,Compound_1287
OCCN1CC(O)C(O)C(O)C1CO,Compound_1288
O=C1CCC(C(=O)N2CSCC2C(=O)O)N1,Compound_1289
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl,Compound_1290
Br.NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,Compound_1291
O=C([O-])CCCc1ccccc1.[Na+],Compound_1292
CCCOc1ccc2c(c1)CCC1C2CCC2(C)C(OC)CCC12,Compound_1293
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C,Compound_1294
O.O.O=C([O-])C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1.O=C([O-])C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1.[Ca+2],Compound_1295
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,Compound_1296
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,Compound_1297
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,Compound_1298
O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],Compound_1299
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,Compound_1300
COC(=O)C(N)CS.Cl,Compound_1301
COc1c2occc2cc2ccc(=O)oc12,Compound_1302
CN(C)CC/C=C1/c2ccccc2COc2ccccc21.Cl,Compound_1303
Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Compound_1304
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Compound_1305
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],Compound_1306
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Compound_1307
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,Compound_1308
C[S@SP1](=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,Compound_1309
CCCCCNC(=N)N/N=C/C1=CN=C2C=CC(OC)=CC12.O=C(O)/C=C\C(=O)O,Compound_1310
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Compound_1311
O=C1C=C(CC(NC(=O)c2ccc(Cl)cc2)C(=O)O)C2C=CC=CC2=N1,Compound_1312
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,Compound_1313
Cl[Pt]Cl.N.N,Compound_1314
Cc1c(O)c(=O)ccn1C,Compound_1315
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Compound_1316
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Compound_1317
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,Compound_1318
CC(C)(C)C(=O)OCO[P@SP2](=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,Compound_1319
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Compound_1320
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,Compound_1321
CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,Compound_1322
COc1ccc(CCC(=O)O)cc1OC,Compound_1323
O=c1ccc2ccc(O)cc2o1,Compound_1324
O=C1N=C2N=NC=C2C(=O)N1,Compound_1325
NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Compound_1326
Cl.O=C1CC2CCC(C1)N2,Compound_1327
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,Compound_1328
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,Compound_1329
COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,Compound_1330
NC(=O)C1=NC=NC1N,Compound_1331
c1cnc(N2CCNCC2)nc1,Compound_1332
O=C(O)Cc1ccc(O)c([N+](=O)[O-])c1,Compound_1333
O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,Compound_1334
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,Compound_1335
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,Compound_1336
Nc1ncnc2c1ncn2C1OC(CO[P@SP3](=O)(O)O[P@SP2](=O)(O)O)C(O)C1O,Compound_1337
NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,Compound_1338
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1.Cl.Cl,Compound_1339
COC(=O)C(CCCNC(=N)N)N[S@SP3](=O)(=O)c1ccc(C)cc1.Cl,Compound_1340
NC1=NC(=O)C2=NN=NC2=N1,Compound_1341
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,Compound_1342
NC1=NC(=O)C2=C(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)C=NC2=N1.[Na+].[Na+],Compound_1343
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,Compound_1344
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,Compound_1345
Cc1ccc([N+](=O)[O-])cc1[S@SP3](=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,Compound_1346
Nc1ncnc2c1ncn2C1OC(CO[P@SP2](=O)(O)O)C(O)C1O,Compound_1347
c1coc(CNc2ncnc3[nH]cnc23)c1,Compound_1348
COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,Compound_1349
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,Compound_1350
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Compound_1351
CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21.Cl,Compound_1352
O=C1c2c(O)cccc2C(C2OC(CO)C(O)C(O)C2O)c2cc(CO)cc(O)c21,Compound_1353
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1.O=C(O)/C=C\C(=O)O,Compound_1354
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,Compound_1355
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,Compound_1356
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,Compound_1357
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl,Compound_1358
Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,Compound_1359
COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,Compound_1360
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,Compound_1361
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1.Cl,Compound_1362
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,Compound_1363
N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,Compound_1364
CC(C)OC(=O)C(C)N[P@SP1](=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,Compound_1365
COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C,Compound_1366
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,Compound_1367
C=CCC1/C=C(\C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(/C(C)=C/C3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,Compound_1368
COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,Compound_1369
N#C/C(=C1/SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,Compound_1370
CN(C)CC(O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,Compound_1371
Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,Compound_1372
OCC1=CN=C2C=CC=CC12,Compound_1373
O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1,Compound_1374
CC1CCN(C(=O)CC#N)CC1N(C)C1=NC=NC2=NC=CC21.O=C(O)CC(O)(CC(=O)O)C(=O)O,Compound_1375
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,Compound_1376
O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,Compound_1377
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-],Compound_1378
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Compound_1379
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C.Cl,Compound_1381
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)CC1OC(n2cc(Br)c3c(N)ncnc32)C(O)C1O,Compound_1382
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,Compound_1383
CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,Compound_1384
COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,Compound_1385
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Compound_1386
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,Compound_1387
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Compound_1388
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+],Compound_1389
CN1c2ccccc2C(NCCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O.[Na+],Compound_1390
Cc1cc(-c2nc(-c3ccc(OC(F)(F)F)cc3)no2)nn1Cc1ccnc(N2CCN(C3CC3)CC2)c1,Compound_1391
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Compound_1392
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Compound_1393
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,Compound_1394
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Compound_1395
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,Compound_1396
Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@SP2](C)(=O)=O)cc2)cn1,Compound_1397
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,Compound_1398
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,Compound_1399
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,Compound_1400
C#CCN(C)Cc1ccccc1.Cl,Compound_1401
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,Compound_1402
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,Compound_1403
Cc1ccccc1/N=N/c1ccc(NC(=O)c2ccnn2C)c(C)c1,Compound_1404
O=C(CCCCCCC(=O)Nc1ccccc1)NO,Compound_1405
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=[S@SP2](=O)(O)O,Compound_1406
Cc1ccccc1N1C(=O)c2cc([S@SP1](N)(=O)=O)c(Cl)cc2NC1C,Compound_1407
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,Compound_1408
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,Compound_1409
O=C1C2CC3CC1CC(O)(C3)C2,Compound_1410
NC1CONC1=O,Compound_1411
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,Compound_1412
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,Compound_1413
COc1ccc2cc(C(C)C(=O)O)ccc2c1,Compound_1414
Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,Compound_1415
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,Compound_1416
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,Compound_1417
CC(N)C12CC3CC(CC(C3)C1)C2.Cl,Compound_1418
O=NN(CCCl)C(=O)NC1CCCCC1,Compound_1419
CCCC(CCC)C(=O)[O-].[Na+],Compound_1420
Cc1cnc(C(=O)NCCc2ccc([S@SP3](=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Compound_1421
CC(=O)NO,Compound_1422
O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,Compound_1423
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-],Compound_1424
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Compound_1425
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,Compound_1426
CCCN1CC(CSC)CC2C3=CC=CC4=NC=C(CC21)C34.C[S@SP2](=O)(=O)O,Compound_1427
NC(=O)c1ccc[n+](C2OC(CO[P@SP3](=O)([O-])O[P@SP3](=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,Compound_1428
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Compound_1429
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,Compound_1430
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.CO[S@SP2](=O)(=O)[O-],Compound_1431
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,Compound_1432
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O.O=C(O)/C=C\C(=O)O,Compound_1433
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Compound_1434
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,Compound_1435
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],Compound_1436
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)O,Compound_1437
NC(N)=Nc1nc(CSCC/C(N)=N\[S@SP2](N)(=O)=O)cs1,Compound_1438
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,Compound_1439
COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,Compound_1440
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Compound_1441
C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,Compound_1442
CC(Oc1ccc2c(c1)C(/C=C/c1cnn(CCO)c1)N=N2)c1c(Cl)cncc1Cl,Compound_1443
Cc1cc(OCCC[S@SP1](C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OCC3CC(=O)O)c1,Compound_1444
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,Compound_1445
O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1,Compound_1446
O=C(Nc1ccccc1C(=O)NC1CCCCNC1=O)c1cc2ccccc2s1,Compound_1447
COc1c(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc2c1CCC(N1CCOCC1)CC2,Compound_1448
COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,Compound_1449
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,Compound_1450
CCC(C)(Nc1ccnc(-c2cnc3[nH]cccc2-3)n1)C(=O)NCC(F)(F)F,Compound_1451
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Compound_1452
COc1ccc(C(=C2C(=O)Nc3ccccc32)c2ccc(OC)cc2)cc1,Compound_1453
CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCC(N(C)CCOC)CC1,Compound_1454
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,Compound_1455
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,Compound_1456
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Compound_1457
CNC1(C)C2CCC(C2)C1(C)C.Cl,Compound_1458
